primary_cell_index,mutation_rate,area_reference,interaction_feedback,master_seed,replicate_index,calibration_seed,h1_resolution_supported,source_prepared,anchor_barrier,patch_count,patch_area,theoretical_k_fragment,theoretical_k_above_four,outcome_seed,projection_supported,final_interaction_mean,final_effective_size_mean,realised_high_trait_mass_mean,potential_high_trait_viable,realised_high_trait_persists,h_alpha,h_gamma
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,2,2.0,15.0,True,562868279,True,0.00017158369810708522,15.899999999999999,0.1680911680911681,False,True,0.44257161368857123,0.47182758407363873
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,562868380,True,0.00011371691782363354,10.6,0.09368191721132896,False,True,0.30212615000779663,0.30412427292439587
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,4,1.0,7.5,True,562868481,True,0.00011803399205587702,7.8,0.07692307692307693,False,True,0.388671875,0.41748046875
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,562868683,True,0.00010720614557023659,5.3999999999999995,0.12962962962962965,False,True,0.2644628099173554,0.3824609733700643
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,8,0.5,3.75,False,562868885,True,0.00011070924553214448,4.2,0.26785714285714285,False,True,0.328125,0.482421875
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,562869289,True,0.00010546097994610619,3.0,0.10000000000000002,False,True,0.27777777777777773,0.34567901234567905
0,0.1,0.8,6.0,20260823,18,2026211877,True,True,1.5400480876065283,16,0.25,1.875,False,562869693,True,0.00010571909424440617,2.3999999999999995,0.203125,False,True,0.24999999999999997,0.45499999999999996
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,1,4.0,30.0,True,663868481,True,0.9999672567059261,73.8,0.6341463414634148,True,True,0.45169831994156323,0.45169831994156323
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,2,2.0,15.0,True,663868582,True,0.0001375427922959332,15.6,0.07692307692307694,False,True,0.3413111342351717,0.34963579604578565
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,663868683,True,0.0001225828994995012,10.2,0.1176470588235294,False,True,0.15166666666666667,0.1527777777777778
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,4,1.0,7.5,True,663868784,True,0.00011395175358128753,7.95,0.07417582417582419,False,True,0.35635190882679374,0.38658041464287435
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,663868986,True,0.00011093309740931391,5.3999999999999995,0.11111111111111109,False,True,0.2589531680440771,0.2975206611570248
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,8,0.5,3.75,False,663869188,True,0.00011438627793530224,4.2,0.14285714285714285,False,True,0.19140625,0.28466796875
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,663869592,True,0.00010522184123944708,3.0,0.15,False,True,0.3055555555555555,0.375
0,0.1,0.8,6.0,20260823,19,2026211978,True,True,1.5400480876065283,16,0.25,1.875,False,663869996,True,0.00010412119050701635,2.3999999999999995,0.21875,False,True,0.33000000000000007,0.4471875
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,1,4.0,30.0,True,1941908132,True,0.9999650907697539,72.6,0.6033057851239669,True,True,0.48513674197384066,0.48513674197384066
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,2,2.0,15.0,True,1941908233,True,0.00011272835649898613,15.6,0.09615384615384617,False,True,0.441207075962539,0.4667013527575442
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,1941908334,True,0.00011036204830508195,10.4,0.07516339869281045,False,True,0.3635092180546726,0.3963761064110714
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,4,1.0,7.5,True,1941908435,True,0.00011071414715491808,7.95,0.057692307692307696,False,True,0.19175385192922895,0.23877430398582905
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,1941908637,True,0.00011292105947035229,5.3999999999999995,0.1296296296296296,False,True,0.38016528925619836,0.4224058769513315
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,8,0.5,3.75,False,1941908839,True,0.00010942106629115671,4.2,0.16071428571428573,False,True,0.33203125,0.46044921875
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,1941909243,True,0.00010692534705832012,3.0,0.2333333333333334,False,True,0.2685185185185185,0.4243827160493827
0,0.1,0.8,6.0,20260824,0,1304830566,True,True,1.5400480876065283,16,0.25,1.875,False,1941909647,True,0.00010625371262298002,2.3999999999999995,0.21875,False,True,0.25000000000000006,0.4746875
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,1,4.0,30.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,2,2.0,15.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,3,1.3333333333333333,10.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,4,1.0,7.5,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,6,0.6666666666666666,5.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,8,0.5,3.75,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,12,0.3333333333333333,2.5,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,1,1304830667,False,False,,16,0.25,1.875,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,1,4.0,30.0,True,2143908738,True,0.9999646489780754,73.2,0.581967213114754,True,True,0.4841433664852693,0.4841433664852693
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,2,2.0,15.0,True,2143908839,True,0.00016510801958505023,16.2,0.12962962962962965,False,True,0.4638671875,0.48779296875
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,2143908940,True,0.00011379795275868494,10.799999999999999,0.0925925925925926,False,True,0.2548209366391185,0.2777777777777778
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,4,1.0,7.5,True,2143909041,True,0.00011538166135825279,7.95,0.10851648351648353,False,True,0.4209757744662793,0.4377652185541777
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,2143909243,True,0.00010682254477481388,5.3999999999999995,0.12962962962962962,False,True,0.25895316804407714,0.42240587695133147
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,8,0.5,3.75,False,2143909445,True,0.00010531647793790134,4.2,0.053571428571428575,False,True,0.3203125,0.404296875
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,2143909849,True,0.0001046488370797663,3.0,0.11666666666666665,False,True,0.2546296296296296,0.4131944444444444
0,0.1,0.8,6.0,20260824,2,1304830768,True,True,1.5400480876065283,16,0.25,1.875,False,2143910253,True,0.00010445088113127578,2.3999999999999995,0.203125,False,True,0.27,0.48875
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,1,4.0,30.0,True,97425394,True,0.9999768330293982,72.6,0.6363636363636365,True,True,0.48,0.48
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,2,2.0,15.0,True,97425495,True,0.0002131573208074885,15.6,0.1153846153846154,False,True,0.3184183142559834,0.33142559833506763
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,3,1.3333333333333333,10.0,True,97425596,True,0.00020297760631055495,10.399999999999999,0.22875816993464052,False,True,0.42501191989828346,0.49160898760330574
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,4,1.0,7.5,True,97425697,True,0.00022975354877092255,7.95,0.26648351648351654,False,True,0.396240696611608,0.4662028856209835
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,6,0.6666666666666666,5.0,True,97425899,True,0.00016622888049514135,5.3999999999999995,0.14814814814814814,False,True,0.34710743801652894,0.4540863177226814
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,8,0.5,3.75,False,97426101,True,0.00015904111741824005,4.2,0.10714285714285715,False,True,0.29296875,0.39013671875
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,12,0.3333333333333333,2.5,False,97426505,True,0.00016043686484809317,3.0,0.06666666666666667,False,True,0.24537037037037035,0.3885030864197531
0,0.1,0.8,6.0,20260824,3,1304830869,True,True,1.4662056328070303,16,0.25,1.875,False,97426909,True,0.00016246212544345488,2.3999999999999995,0.15625,False,True,0.30000000000000004,0.48
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,1,4.0,30.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,2,2.0,15.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,3,1.3333333333333333,10.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,4,1.0,7.5,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,6,0.6666666666666666,5.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,8,0.5,3.75,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,12,0.3333333333333333,2.5,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,4,1304830970,False,False,,16,0.25,1.875,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,1,4.0,30.0,True,299426000,True,0.9999443045886625,73.8,0.6260162601626017,True,True,0.4597333820306793,0.4597333820306793
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,2,2.0,15.0,True,299426101,True,0.00011733176230434445,15.6,0.11538461538461539,False,True,0.33090530697190423,0.3829344432882414
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,299426202,True,0.00012332127347828564,10.399999999999999,0.11328976034858385,False,True,0.46894071837253654,0.47492296383686244
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,4,1.0,7.5,True,299426303,True,0.00011966356583425797,8.1,0.2046703296703297,False,True,0.4040733531974881,0.45373303566766815
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,299426505,True,0.00010944782336569104,5.3999999999999995,0.0925925925925926,False,True,0.36363636363636365,0.3824609733700643
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,8,0.5,3.75,False,299426707,True,0.00010821659702584553,4.2,0.21428571428571427,False,True,0.2890625,0.3046875
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,299427111,True,0.00010285356367705096,3.0,0.11666666666666668,False,True,0.37499999999999994,0.43479938271604945
0,0.1,0.8,6.0,20260824,5,1304831071,True,True,1.5400480876065283,16,0.25,1.875,False,299427515,True,0.00010334352576446277,2.3999999999999995,0.15625,False,True,0.22,0.39875
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,1,4.0,30.0,True,400426303,True,0.9999774736853628,73.2,0.6721311475409836,True,True,0.49240007506098704,0.49240007506098704
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,2,2.0,15.0,True,400426404,True,0.0001533690119801864,15.899999999999999,0.056267806267806274,False,True,0.4531964787073214,0.4545698839837315
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,400426505,True,0.0001242621899398533,10.6,0.16884531590413943,False,True,0.3608669889287385,0.37439893612326375
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,4,1.0,7.5,True,400426606,True,0.00011830788736610984,8.25,0.12637362637362637,False,True,0.38341213825102227,0.39283035510023157
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,400426808,True,0.00011193867511547952,5.3999999999999995,0.16666666666666666,False,True,0.39118457300275483,0.4444444444444445
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,8,0.5,3.75,False,400427010,True,0.0001097228990897095,4.2,0.125,False,True,0.33984375,0.41748046875
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,400427414,True,0.00010487164728677581,3.0,0.15,False,True,0.324074074074074,0.4938271604938272
0,0.1,0.8,6.0,20260824,6,1304831172,True,True,1.5400480876065283,16,0.25,1.875,False,400427818,True,0.00010103460561863275,2.3999999999999995,0.140625,False,True,0.3700000000000001,0.45499999999999996
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,1,4.0,30.0,True,501426606,True,0.9999814646681743,73.2,0.6475409836065573,True,True,0.4954025145430663,0.4954025145430663
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,2,2.0,15.0,True,501426707,True,0.0001751182761132812,15.3,0.09769230769230769,False,True,0.38302625941115254,0.44036632832725425
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,3,1.3333333333333333,10.0,True,501426808,True,0.00016300451511439747,10.399999999999999,0.0196078431372549,False,True,0.4021265098537826,0.41124107535820825
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,4,1.0,7.5,True,501426909,True,0.00021010018783174187,7.95,0.18818681318681318,False,True,0.36732011408892085,0.4377652185541777
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,6,0.6666666666666666,5.0,True,501427111,True,0.00017957837630428754,5.3999999999999995,0.3148148148148147,False,True,0.3691460055096419,0.49954086317722673
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,8,0.5,3.75,False,501427313,True,0.00016439967525375858,4.2,0.0892857142857143,False,True,0.296875,0.341796875
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,12,0.3333333333333333,2.5,False,501427717,True,0.00016610056611194907,3.0,0.18333333333333335,False,True,0.2962962962962963,0.4614197530864197
0,0.1,0.8,6.0,20260824,7,1304831273,True,True,1.4662056328070303,16,0.25,1.875,False,501428121,True,0.0001658808733567193,2.3999999999999995,0.171875,False,True,0.33000000000000007,0.47468750000000004
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,1,4.0,30.0,True,602426909,True,0.9999888529074645,73.8,0.7560975609756098,True,True,0.44293279766252736,0.44293279766252736
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,2,2.0,15.0,True,602427010,True,0.00012614641971858443,15.6,0.1153846153846154,False,True,0.4557752341311134,0.4578563995837669
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,602427111,True,0.00012963447864960102,10.4,0.2494553376906318,False,True,0.33163302606484424,0.34826884872120883
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,4,1.0,7.5,True,602427212,True,0.00011540697179167399,8.1,0.14972527472527475,False,True,0.4430502491029091,0.48317946289354524
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,602427414,True,0.0001020240154544578,5.3999999999999995,0.018518518518518514,False,True,0.36363636363636365,0.3824609733700643
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,8,0.5,3.75,False,602427616,True,0.00010938106657716491,4.2,0.07142857142857144,False,True,0.36328125,0.44091796875
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,602428020,True,0.00010598789740159036,3.0,0.21666666666666667,False,True,0.24537037037037035,0.4131944444444444
0,0.1,0.8,6.0,20260824,8,1304831374,True,True,1.5400480876065283,16,0.25,1.875,False,602428424,True,0.0001052532836929565,2.3999999999999995,0.28125,False,True,0.31000000000000005,0.4846875
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,1,4.0,30.0,True,703427212,True,0.9999913977300043,74.39999999999999,0.7500000000000002,True,True,0.3522363857483897,0.3522363857483897
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,2,2.0,15.0,True,703427313,True,0.0001610894446271817,15.899999999999999,0.1880341880341881,False,True,0.44257161368857123,0.47182758407363873
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,703427414,True,0.00011146221739332307,10.4,0.056644880174291944,False,True,0.22231881754609029,0.26684623942491076
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,4,1.0,7.5,True,703427515,True,0.00011582227746515936,7.8,0.1730769230769231,False,True,0.37109375,0.451171875
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,703427717,True,0.00011155088615205357,5.3999999999999995,0.11111111111111109,False,True,0.3746556473829201,0.42240587695133147
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,8,0.5,3.75,False,703427919,True,0.00010175731624446354,4.2,0.10714285714285715,False,True,0.3359375,0.375
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,703428323,True,0.00010277744953445646,3.0,0.06666666666666667,False,True,0.32870370370370366,0.3885030864197531
0,0.1,0.8,6.0,20260824,9,1304831475,True,True,1.5400480876065283,16,0.25,1.875,False,703428727,True,0.00010221520481036518,2.3999999999999995,0.15625,False,True,0.27,0.43875000000000003
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,1,4.0,30.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,2,2.0,15.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,3,1.3333333333333333,10.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,4,1.0,7.5,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,6,0.6666666666666666,5.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,8,0.5,3.75,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,12,0.3333333333333333,2.5,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,10,1304831576,False,False,,16,0.25,1.875,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,1,4.0,30.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,2,2.0,15.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,3,1.3333333333333333,10.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,4,1.0,7.5,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,6,0.6666666666666666,5.0,True,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,8,0.5,3.75,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,12,0.3333333333333333,2.5,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,11,1304831677,False,False,,16,0.25,1.875,False,,,,,,,,,
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,1,4.0,30.0,True,1006428121,True,0.9999278962319853,73.8,0.6422764227642275,True,True,0.44293279766252736,0.44293279766252736
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,2,2.0,15.0,True,1006428222,True,0.00013784566230565047,15.3,0.09923076923076922,False,True,0.32964935309306975,0.3351993054424801
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,1006428323,True,0.00012746373943994596,10.2,0.1176470588235294,False,True,0.26333333333333336,0.2777777777777778
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,4,1.0,7.5,True,1006428424,True,0.0001146195853070296,7.8,0.0576923076923077,False,True,0.392578125,0.44091796875
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,1006428626,True,0.00010800580895915698,5.3999999999999995,0.09259259259259257,False,True,0.41873278236914596,0.4540863177226814
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,8,0.5,3.75,False,1006428828,True,0.00010556401832801561,4.2,0.14285714285714285,False,True,0.28125,0.341796875
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,1006429232,True,0.00010488508748640248,3.0,0.13333333333333333,False,True,0.26388888888888884,0.3607253086419753
0,0.1,0.8,6.0,20260824,12,1304831778,True,True,1.5400480876065283,16,0.25,1.875,False,1006429636,True,0.00010310151625706737,2.3999999999999995,0.234375,False,True,0.26,0.4746875
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,1,4.0,30.0,True,1107428424,True,0.9999667810928489,73.8,0.6341463414634148,True,True,0.44293279766252736,0.44293279766252736
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,2,2.0,15.0,True,1107428525,True,0.00020107570284107093,15.6,0.07407407407407407,False,True,0.37072649572649574,0.43784927679158453
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,3,1.3333333333333333,10.0,True,1107428626,True,0.00018453640822908165,10.799999999999999,0.07223942208462332,False,True,0.44162335967800825,0.47250726079950905
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,4,1.0,7.5,True,1107428727,True,0.0001823231290960352,7.949999999999999,0.11263736263736264,False,True,0.4258671941307044,0.4477092350064856
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,6,0.6666666666666666,5.0,True,1107428929,True,0.0001620474471839476,5.3999999999999995,0.14814814814814814,False,True,0.30303030303030304,0.3342516069788797
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,8,0.5,3.75,False,1107429131,True,0.0001744289396054607,4.2,0.12499999999999999,False,True,0.35546875,0.41748046875
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,12,0.3333333333333333,2.5,False,1107429535,True,0.00016205376362830987,3.0,0.13333333333333333,False,True,0.30555555555555547,0.4012345679012346
0,0.1,0.8,6.0,20260824,13,1304831879,True,True,1.4662056328070303,16,0.25,1.875,False,1107429939,True,0.00016450392539120437,2.3999999999999995,0.1875,False,True,0.3600000000000001,0.43875000000000003
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,1,4.0,30.0,True,1208428727,True,0.999971747655747,73.8,0.6097560975609757,True,True,0.47041636230825423,0.47041636230825423
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,2,2.0,15.0,True,1208428828,True,0.0001608179816509604,15.899999999999999,0.14886039886039884,False,True,0.44094508962754997,0.44452894599972065
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,1208428929,True,0.00012068037914336696,10.4,0.05664488017429192,False,True,0.32366497139224415,0.3475939532495476
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,4,1.0,7.5,True,1208429030,True,0.00011476840029035542,7.8,0.07692307692307693,False,True,0.470703125,0.47607421875
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,1208429232,True,0.00011410877352072009,5.499999999999999,0.08888888888888889,False,True,0.3101719676099841,0.4071824177158512
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,8,0.5,3.75,False,1208429434,True,0.00010386650410667924,4.2,0.125,False,True,0.33984375,0.39013671875
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,1208429838,True,0.00010516399595828066,3.0,0.15,False,True,0.30092592592592593,0.4131944444444444
0,0.1,0.8,6.0,20260824,14,1304831980,True,True,1.5400480876065283,16,0.25,1.875,False,1208430242,True,0.00010393729435202935,2.3999999999999995,0.21875,False,True,0.24,0.46875000000000006
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,1,4.0,30.0,True,1309429030,True,0.9999862591644069,73.8,0.6422764227642277,True,True,0.42321037253469684,0.42321037253469684
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,2,2.0,15.0,True,1309429131,True,0.00023144401027125658,15.899999999999999,0.22720797720797725,False,True,0.4967078763399957,0.49685466410807355
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,3,1.3333333333333333,10.0,True,1309429232,True,0.0001790206579019337,10.6,0.07516339869281045,False,True,0.4041688757211913,0.41799791990914675
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,4,1.0,7.5,True,1309429333,True,0.00017291980578283434,7.8,0.1730769230769231,False,True,0.4453125,0.46875
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,6,0.6666666666666666,5.0,True,1309429535,True,0.0001831567446297284,5.3999999999999995,0.12962962962962962,False,True,0.23691460055096414,0.4444444444444445
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,8,0.5,3.75,False,1309429737,True,0.00016245081623331986,4.2,0.0892857142857143,False,True,0.39453125,0.46044921875
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,12,0.3333333333333333,2.5,False,1309430141,True,0.00016912417486912698,3.0,0.23333333333333336,False,True,0.33333333333333326,0.48611111111111116
0,0.1,0.8,6.0,20260824,15,1304832081,True,True,1.4662056328070303,16,0.25,1.875,False,1309430545,True,0.0001620882702864502,2.3999999999999995,0.15625,False,True,0.27,0.39875
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,1,4.0,30.0,True,1410429333,True,0.9999857866829762,73.8,0.6747967479674797,True,True,0.4284149013878744,0.4284149013878744
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,2,2.0,15.0,True,1410429434,True,0.0001139098296974645,15.6,0.1153846153846154,False,True,0.3558792924037461,0.39802289281997916
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,3,1.3333333333333333,10.0,True,1410429535,True,0.00015431370112095543,10.799999999999999,0.25925925925925924,False,True,0.4421487603305785,0.4540863177226813
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,4,1.0,7.5,True,1410429636,True,0.00011377315040679909,7.95,0.09478021978021979,False,True,0.4143695526212705,0.42599855714331464
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,6,0.6666666666666666,5.0,True,1410429838,True,0.00010685087865110692,5.3999999999999995,0.1851851851851852,False,True,0.44077134986225897,0.4706152433425161
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,8,0.5,3.75,False,1410430040,True,0.0001089890092265627,4.2,0.28571428571428575,False,True,0.359375,0.46875
0,0.1,0.8,6.0,20260824,16,1304832182,True,True,1.5400480876065283,12,0.3333333333333333,2.5,False,1410430444,True,0.00010481281159054545,3.0,0.19999999999999998,False,True,0.37037037037037035,0.4444444444444445
